amount,article,points,vehicleClass,CASE_ID
32.8,157,0,A,N37540
32.8,157,0,A,N37541
32.8,157,0,A,N37545
32.8,157,0,A,N37546
32.8,157,0,A,N37547
32.8,157,0,A,N37548
32.8,157,0,A,N37549
32.8,157,0,A,N37550
19.68,7,0,A,N37551
19.68,7,0,A,N37556
32.8,157,0,A,N37557
32.8,157,0,A,N37559
32.8,157,0,A,N37561
32.8,157,0,A,N37562
32.8,157,0,A,N37563
32.8,157,0,A,N37564
19.68,7,0,A,N37565
32.8,157,0,A,N37567
32.8,157,0,A,N37568
32.8,157,0,A,N37569
32.8,157,0,A,N37573
32.8,157,0,A,N37574
32.8,157,0,A,N37575
32.8,157,0,A,N37577
32.8,157,0,A,N37578
32.8,157,0,A,N37582
32.8,157,0,A,N37583
32.8,157,0,A,N37584
32.8,157,0,A,N37585
32.8,157,0,A,N37586
19.68,7,0,A,N37587
19.68,7,0,A,N37588
32.8,157,0,A,N37592
32.8,157,0,A,N37594
32.8,157,0,A,N37595
32.8,157,0,A,N37598
32.8,157,0,A,N37601
32.8,157,0,A,N37605
32.8,157,0,A,N37606
32.8,157,0,A,N37608
32.8,157,0,A,N37609
32.8,157,0,A,N37611
19.68,7,0,A,N37612
32.8,157,0,A,N37613
32.8,157,0,A,N37615
32.8,157,0,A,N37616
32.8,157,0,A,N37618
32.8,157,0,A,N37623
32.8,157,0,A,N37625
32.8,157,0,A,N37628
32.8,157,0,A,N37629
32.8,157,0,A,N37631
32.8,157,0,A,N37633
32.8,157,0,A,N37634
32.8,157,0,A,N37637
32.8,157,0,A,N37641
32.8,157,0,A,N37643
32.8,157,0,A,N37645
32.8,157,0,A,N37647
32.8,157,0,A,N37648
32.8,157,0,A,N37649
32.8,157,0,A,N37650
32.8,157,0,A,N37653
32.8,157,0,A,N37660
32.8,157,0,A,N37669
32.8,157,0,A,N37670
32.8,157,0,A,N37671
32.8,157,0,A,N37672
32.8,157,0,A,N37675
32.8,157,0,A,N37677
32.8,157,0,A,N37679
32.8,157,0,A,N37681
19.68,7,0,A,N37688
32.8,157,0,A,N37690
32.8,157,0,A,N37691
32.8,157,0,A,N37692
19.68,7,0,A,N37693
19.68,7,0,A,N37695
32.8,157,0,A,N37698
32.8,157,0,A,N37700
32.8,157,0,A,N37702
19.68,7,0,A,N37703
19.68,7,0,A,N37704
32.8,157,0,A,N37706
32.8,157,0,A,N37708
32.8,157,0,A,N37710
32.8,157,0,A,N37712
32.8,157,0,A,N37715
32.8,157,0,A,N37718
32.8,157,0,A,N37720
32.8,157,0,A,N37728
32.8,157,0,A,N37729
32.8,157,0,A,N37731
32.8,157,0,A,N37732
19.68,7,0,A,N37733
19.68,7,0,A,N37735
32.8,157,0,A,N37736
32.8,157,0,A,N37738
32.8,157,0,A,N37739
32.8,157,0,A,N37741
32.8,157,0,A,N37742
32.8,157,0,A,N37743
32.8,157,0,A,N37744
32.8,157,0,A,N37746
19.68,7,0,A,N37748
32.8,157,0,A,N37751
32.8,157,0,A,N37752
32.8,157,0,A,N37755
32.8,157,0,A,N37756
32.8,157,0,A,N37757
19.68,7,0,A,N37759
32.8,157,0,A,N37761
32.8,157,0,A,N37762
32.8,157,0,A,N37763
32.8,157,0,A,N37766
19.68,7,0,A,N37767
32.8,157,0,A,N37768
32.8,157,0,A,N37769
32.8,157,0,A,N37771
19.68,7,0,A,N37775
19.68,7,0,A,N37783
19.68,7,0,A,N37784
19.68,7,0,A,N37785
19.68,7,0,A,N37788
19.68,7,0,A,N37789
19.68,7,0,A,N37790
32.8,157,0,A,N37792
32.8,157,0,A,N37794
32.8,157,0,A,N37795
32.8,157,0,A,N37796
19.68,7,0,A,N37797
32.8,157,0,A,N37798
32.8,157,0,A,N37801
32.8,157,0,A,N37802
32.8,157,0,A,N37803
32.8,157,0,A,N37805
32.8,157,0,A,N37806
32.8,157,0,A,N37808
32.8,157,0,A,N37813
19.68,7,0,A,N37816
19.68,7,0,A,N37817
19.68,7,0,A,N37818
19.68,7,0,A,N37820
19.68,7,0,A,N37821
32.8,157,0,A,N37823
32.8,157,0,A,N37824
32.8,157,0,A,N37828
32.8,157,0,A,N37829
32.8,157,0,A,N37832
19.68,7,0,A,N37834
19.68,7,0,A,N37836
19.68,7,0,A,N37837
32.8,157,0,A,N37838
32.8,157,0,A,N37839
32.8,157,0,A,N37840
19.68,7,0,A,N37841
19.68,7,0,A,N37842
32.8,157,0,A,N37845
32.8,157,0,A,N37847
32.8,157,0,A,N37848
32.8,157,0,A,N37851
32.8,157,0,A,N37852
32.8,157,0,A,N37855
32.8,157,0,A,N37856
19.68,7,0,A,N37857
32.8,157,0,A,N37858
32.8,157,0,A,N37861
32.8,157,0,A,N37862
32.8,157,0,A,N37866
32.8,157,0,A,N37867
32.8,157,0,A,N37868
32.8,157,0,A,N37870
32.8,157,0,A,N37871
32.8,157,0,A,N37872
32.8,157,0,A,N37873
19.68,7,0,A,N37874
32.8,157,0,A,N37876
32.8,157,0,A,N37879
19.68,7,0,A,N37883
32.8,157,0,A,N37885
32.8,157,0,A,N37886
32.8,157,0,A,N37887
32.8,157,0,A,N37890
32.8,157,0,A,N37891
32.8,157,0,A,N37893
32.8,157,0,A,N37900
32.8,157,0,A,N37901
32.8,157,0,A,N37902
19.68,7,0,A,N37903
32.8,157,0,A,N37904
19.68,7,0,A,N37906
19.68,7,0,A,N37908
19.68,7,0,A,N37909
32.8,157,0,A,N37910
32.8,157,0,A,N37912
32.8,157,0,A,N37913
32.8,157,0,A,N37915
32.8,157,0,A,N37916
32.8,157,0,A,N37917
32.8,157,0,A,N37918
32.8,157,0,A,N37919
32.8,157,0,A,N37920
19.68,7,0,A,N37923
32.8,157,0,A,N37925
32.8,157,0,A,N37927
19.68,7,0,A,N37928
32.8,157,0,A,N37929
32.8,157,0,A,N37930
32.8,157,0,A,N37931
32.8,157,0,A,N37932
32.8,157,0,A,N37934
32.8,157,0,A,N37936
32.8,157,0,A,N37937
19.68,7,0,A,N37940
32.8,157,0,A,N37944
32.8,157,0,A,N37949
32.8,157,0,A,N37950
32.8,157,0,A,N37951
32.8,157,0,A,N37952
32.8,157,0,A,N37953
32.8,157,0,A,N37955
32.8,157,0,A,N37956
32.8,157,0,A,N37958
32.8,157,0,A,N37960
19.68,7,0,A,N37962
32.8,157,0,A,N37963
32.8,157,0,A,N37964
32.8,157,0,A,N37965
32.8,157,0,A,N37966
32.8,157,0,A,N37969
32.8,157,0,A,N37970
19.68,7,0,A,N37973
32.8,157,0,A,N37974
32.8,157,0,A,N37977
32.8,157,0,A,N37981
32.8,157,0,A,N37982
19.68,7,0,A,N37983
19.68,7,0,A,N37985
19.68,7,0,A,N37986
32.8,157,0,A,N37987
32.8,157,0,A,N37991
32.8,157,0,A,N37992
19.68,7,0,A,N37995
19.68,7,0,A,N37996
32.8,157,0,A,N37997
32.8,157,0,A,N37998
32.8,158,0,A,N38000
32.8,157,0,A,N38001
19.68,7,0,A,N38003
19.68,7,0,A,N38004
19.68,7,0,A,N38005
32.8,157,0,A,N38006
32.8,157,0,A,N38007
32.8,157,0,A,N38008
19.68,7,0,A,N38011
32.8,157,0,A,N38015
32.8,157,0,A,N38018
32.8,157,0,A,N38019
32.8,158,0,A,N38020
32.8,157,0,A,N38022
32.8,157,0,A,N38023
32.8,157,0,A,N38024
32.8,157,0,A,N38026
32.8,157,0,A,N38027
19.68,7,0,A,N38028
19.68,7,0,A,N38029
19.68,7,0,A,N38031
32.8,157,0,A,N38032
32.8,157,0,A,N38033
32.8,157,0,A,N38034
32.8,157,0,A,N38037
32.8,157,0,A,N38038
19.68,7,0,A,N38040
32.8,157,0,A,N38042
32.8,157,0,A,N38043
32.8,157,0,A,N38047
32.8,157,0,A,N38048
39.35,7,0,A,N38049
19.68,7,0,A,N38050
19.68,7,0,A,N38051
32.8,157,0,A,N38053
32.8,157,0,A,N38054
32.8,157,0,A,N38055
32.8,157,0,A,N38056
32.8,157,0,A,N38057
19.68,7,0,A,N38058
19.68,7,0,A,N38059
32.8,157,0,A,N38060
32.8,157,0,A,N38061
32.8,157,0,A,N38062
32.8,157,0,A,N38068
19.68,7,0,A,N38069
19.68,7,0,A,N38070
19.68,7,0,A,N38071
32.8,157,0,A,N38073
32.8,157,0,A,N38076
32.8,157,0,A,N38077
32.8,157,0,A,N38078
19.68,7,0,A,N38081
32.8,157,0,A,N38083
32.8,157,0,A,N38085
32.8,157,0,A,N38088
19.68,7,0,A,N38089
32.8,157,0,A,N38090
32.8,157,0,A,N38091
19.68,7,0,A,N38093
32.8,157,0,A,N38095
32.8,157,0,A,N38096
32.8,157,0,A,N38099
32.8,157,0,A,N38100
32.8,157,0,A,N38101
32.8,157,0,A,N38102
32.8,157,0,A,N38103
19.68,7,0,A,N38106
32.8,157,0,A,N38109
32.8,157,0,A,N38111
32.8,157,0,A,N38112
19.68,7,0,A,N38114
19.68,7,0,A,N38115
19.68,7,0,A,N38116
32.8,157,0,A,N38118
32.8,157,0,A,N38119
32.8,157,0,A,N38120
32.8,157,0,A,N38121
19.68,7,0,A,N38122
19.68,7,0,A,N38123
32.8,157,0,A,N38124
32.8,157,0,A,N38125
32.8,157,0,A,N38126
32.8,157,0,A,N38127
32.8,157,0,A,N38130
32.8,157,0,A,N38132
32.8,157,0,A,N38134
32.8,157,0,A,N38135
19.68,7,0,A,N38136
19.68,7,0,A,N38137
32.8,157,0,A,N38138
32.8,157,0,A,N38139
32.8,158,0,A,N38140
19.68,7,0,A,N38141
32.8,157,0,A,N38144
32.8,157,0,A,N38147
19.68,7,0,A,N38149
19.68,7,0,A,N38152
32.8,157,0,A,N38153
32.8,157,0,A,N38155
19.68,7,0,A,N38156
19.68,7,0,A,N38157
32.8,157,0,A,N38159
32.8,157,0,A,N38160
32.8,157,0,A,N38166
32.8,157,0,A,N38167
32.8,157,0,A,N38170
32.8,157,0,A,N38171
32.8,157,0,A,N38172
32.8,158,0,A,N38173
32.8,157,0,A,N38176
32.8,157,0,A,N38177
32.8,157,0,A,N38178
19.68,7,0,A,N38180
32.8,157,0,A,N38181
32.8,157,0,A,N38182
32.8,157,0,A,N38184
32.8,157,0,A,N38186
32.8,157,0,A,N38187
32.8,157,0,A,N38188
32.8,157,0,A,N38189
19.68,7,0,A,N38191
32.8,157,0,A,N38195
32.8,157,0,A,N38196
32.8,157,0,A,N38197
32.8,157,0,A,N38198
32.8,157,0,A,N38201
32.8,157,0,A,N38203
32.8,157,0,A,N38204
32.8,157,0,A,N38205
32.8,157,0,A,N38206
32.8,157,0,A,N38207
32.8,157,0,A,N38208
32.8,157,0,A,N38209
32.8,157,0,A,N38210
32.8,157,0,A,N38212
19.68,7,0,A,N38214
32.8,157,0,A,N38217
32.8,157,0,A,N38218
32.8,157,0,A,N38220
32.8,157,0,A,N38221
32.8,157,0,A,N38223
32.8,157,0,A,N38224
32.8,157,0,A,N38226
19.68,7,0,A,N38231
19.68,7,0,A,N38232
19.68,7,0,A,N38233
32.8,157,0,A,N38235
32.8,157,0,A,N38236
32.8,157,0,A,N38237
32.8,157,0,A,N38240
32.8,157,0,A,N38241
32.8,157,0,A,N38242
32.8,157,0,A,N38243
32.8,157,0,A,N38245
19.68,7,0,A,N38246
19.68,7,0,A,N38247
19.68,7,0,A,N38248
32.8,157,0,A,N38252
32.8,157,0,A,N38253
32.8,157,0,A,N38254
32.8,157,0,A,N38256
32.8,157,0,A,N38257
32.8,157,0,A,N38259
32.8,157,0,A,N38261
19.68,7,0,A,N38262
32.8,157,0,A,N38263
32.8,157,0,A,N38264
32.8,157,0,A,N38265
32.8,158,0,A,N38269
32.8,157,0,A,N38270
19.68,7,0,A,N38271
19.68,7,0,A,N38272
19.68,7,0,A,N38273
19.68,7,0,A,N38274
32.8,157,0,A,N38275
32.8,157,0,A,N38277
32.8,157,0,A,N38278
32.8,157,0,A,N38282
32.8,157,0,A,N38283
32.8,157,0,A,N38284
32.8,157,0,A,N38285
32.8,157,0,A,N38286
32.8,157,0,A,N38289
32.8,157,0,A,N38290
19.68,7,0,A,N38291
32.8,7,0,A,N38294
32.8,157,0,A,N38303
32.8,157,0,A,N38306
19.68,7,0,A,N38307
32.8,157,0,A,N38308
32.8,157,0,A,N38309
32.8,157,0,A,N38314
32.8,157,0,A,N38318
32.8,157,0,A,N38319
32.8,157,0,A,N38320
32.8,157,0,A,N38324
32.8,157,0,A,N38325
32.8,157,0,A,N38326
32.8,157,0,A,N38327
32.8,157,0,A,N38328
32.8,157,0,A,N38329
32.8,157,0,A,N38331
32.8,157,0,A,N38332
32.8,157,0,A,N38335
32.8,157,0,A,N38336
32.8,157,0,A,N38337
32.8,157,0,A,N38339
19.68,7,0,A,N38340
19.68,7,0,A,N38342
19.68,7,0,A,N38343
19.68,7,0,A,N38344
19.68,7,0,A,N38345
32.8,157,0,A,N38349
32.8,157,0,A,N38350
32.8,157,0,A,N38353
32.8,157,0,A,N38354
32.8,157,0,A,N38356
32.8,157,0,A,N38357
32.8,157,0,A,N38361
19.68,7,0,A,N38362
32.8,157,0,A,N38365
32.8,157,0,A,N38367
32.8,157,0,A,N38370
32.8,157,0,A,N38372
32.8,157,0,A,N38373
32.8,7,0,A,N38376
32.8,7,0,A,N38377
32.8,157,0,A,N38379
32.8,157,0,A,N38380
32.8,157,0,A,N38381
32.8,157,0,A,N38382
32.8,157,0,A,N38383
32.8,157,0,A,N38384
32.8,157,0,A,N38385
32.8,157,0,A,N38387
19.68,7,0,A,N38388
19.68,7,0,A,N38389
32.8,157,0,A,N38390
32.8,157,0,A,N38391
32.8,157,0,A,N38395
32.8,157,0,A,N38396
32.8,157,0,A,N38398
32.8,157,0,A,N38399
32.8,157,0,A,N38400
32.8,157,0,A,N38402
32.8,157,0,A,N38403
32.8,157,0,A,N38404
19.68,7,0,A,N38406
19.68,7,0,A,N38408
19.68,7,0,A,N38409
32.8,157,0,A,N38410
32.8,157,0,A,N38414
32.8,157,0,A,N38415
32.8,157,0,A,N38416
32.8,157,0,A,N38417
32.8,157,0,A,N38418
19.68,7,0,A,N38419
32.8,157,0,A,N38420
19.68,7,0,A,N38425
32.8,157,0,A,N38426
32.8,157,0,A,N38430
32.8,157,0,A,N38431
32.8,157,0,A,N38432
32.8,157,0,A,N38433
19.68,7,0,A,N38434
19.68,7,0,A,N38435
32.8,157,0,A,N38436
32.8,157,0,A,N38437
32.8,157,0,A,N38439
19.68,7,0,A,N38442
19.68,7,0,A,N38443
32.8,157,0,A,N38444
32.8,157,0,A,N38446
32.8,157,0,A,N38448
32.8,157,0,A,N38450
32.8,157,0,A,N38452
32.8,157,0,A,N38453
32.8,157,0,A,N38455
32.8,157,0,A,N38457
32.8,157,0,A,N38458
32.8,157,0,A,N38459
32.8,157,0,A,N38460
32.8,157,0,A,N38461
32.8,157,0,A,N38462
32.8,157,0,A,N38463
32.8,157,0,A,N38465
32.8,157,0,A,N38466
19.68,7,0,A,N38467
32.8,157,0,A,N38470
32.8,157,0,A,N38472
32.8,157,0,A,N38473
32.8,157,0,A,N38474
32.8,157,0,A,N38475
39.35,7,0,A,N38476
32.8,157,0,A,N38478
32.8,157,0,A,N38479
32.8,157,0,A,N38480
32.8,157,0,A,N38481
32.8,157,0,A,N38482
32.8,157,0,A,N38483
32.8,157,0,A,N38485
32.8,157,0,A,N38486
32.8,157,0,A,N38489
19.68,7,0,A,N38491
32.8,157,0,A,N38492
32.8,157,0,A,N38495
19.68,7,0,A,N38496
19.68,7,0,A,N38498
32.8,157,0,A,N38500
32.8,157,0,A,N38502
32.8,157,0,A,N38503
32.8,157,0,A,N38504
32.8,157,0,A,N38506
19.68,7,0,A,N38507
32.8,157,0,A,N38508
32.8,157,0,A,N38510
19.68,7,0,A,N38514
19.68,7,0,A,N38515
19.68,7,0,A,N38516
19.68,7,0,A,N38517
32.8,157,0,A,N38519
32.8,157,0,A,N38522
32.8,157,0,A,N38523
32.8,157,0,A,N38528
19.68,7,0,A,N38529
32.8,157,0,A,N38530
32.8,157,0,A,N38531
32.8,157,0,A,N38532
32.8,157,0,A,N38533
32.8,157,0,A,N38534
19.68,7,0,A,N38536
19.68,7,0,A,N38537
32.8,157,0,A,N38538
32.8,157,0,A,N38539
19.68,7,0,A,N38540
19.68,7,0,A,N38541
32.8,157,0,A,N38542
32.8,157,0,A,N38543
32.8,157,0,A,N38544
32.8,157,0,A,N38546
32.8,157,0,A,N38549
32.8,157,0,A,N38551
32.8,157,0,A,N38553
32.8,157,0,A,N38557
32.8,157,0,A,N38558
32.8,157,0,A,N38559
32.8,157,0,A,N38560
32.8,157,0,A,N38561
32.8,157,0,A,N38562
32.8,157,0,A,N38565
32.8,157,0,A,N38567
32.8,157,0,A,N38570
32.8,157,0,A,N38572
19.68,7,0,A,N38573
19.68,7,0,A,N38574
32.8,157,0,A,N38576
32.8,157,0,A,N38578
32.8,157,0,A,N38581
32.8,157,0,A,N38583
32.8,157,0,A,N38584
32.8,157,0,A,N38587
32.8,157,0,A,N38590
32.8,157,0,A,N38594
32.0,157,0,A,N38595
32.0,157,0,A,N38596
32.0,157,0,A,N38598
32.0,157,0,A,N38599
32.0,157,0,A,N38601
32.0,157,0,A,N38602
32.0,158,0,A,N38603
32.0,157,0,A,N38606
32.0,157,0,A,N38607
32.0,157,0,A,N38608
32.0,157,0,A,N38610
32.0,157,0,A,N38612
32.0,157,0,A,N38613
32.0,157,0,A,N38615
32.0,157,0,A,N38617
32.0,157,0,A,N38618
32.0,157,0,A,N38620
32.0,157,0,A,N38621
32.0,157,0,A,N38622
32.0,157,0,A,N38626
32.0,157,0,A,N38627
32.0,157,0,A,N38629
32.0,157,0,A,N38630
32.0,157,0,A,N38633
32.0,157,0,A,N38634
32.0,157,0,A,N38635
32.0,157,0,A,N38636
32.0,157,0,A,N38637
32.0,157,0,A,N38639
32.0,157,0,A,N38641
32.0,157,0,A,N38642
32.0,157,0,A,N38646
32.0,157,0,A,N38647
32.0,157,0,A,N38648
32.0,157,0,A,N38649
32.8,157,0,A,N38651
32.8,157,0,A,N38653
19.68,7,0,A,N38655
32.8,157,0,A,N38657
19.68,7,0,A,N38658
32.8,157,0,A,N38662
32.8,157,0,A,N38663
32.8,157,0,A,N38665
32.8,157,0,A,N38667
32.8,157,0,A,N38669
19.68,7,0,A,N38670
32.8,157,0,A,N38672
19.68,7,0,A,N38673
32.8,157,0,A,N38681
32.8,157,0,A,N38682
19.68,7,0,A,N38685
19.68,7,0,A,N38686
19.68,7,0,A,N38687
32.8,157,0,A,N38689
32.8,157,0,A,N38691
32.8,157,0,A,N38693
32.8,157,0,A,N38694
19.68,7,0,A,N38696
32.8,157,0,A,N38700
19.68,7,0,A,N38702
32.8,157,0,A,N38706
32.8,157,0,A,N38708
32.8,157,0,A,N38709
32.8,157,0,A,N38712
32.8,157,0,A,N38713
32.8,157,0,A,N38714
32.8,157,0,A,N38715
19.68,7,0,A,N38716
19.68,7,0,A,N38718
32.8,157,0,A,N38721
32.8,157,0,A,N38722
32.8,157,0,A,N38724
32.8,157,0,A,N38725
32.8,157,0,A,N38726
32.8,157,0,A,N38728
32.8,157,0,A,N38730
32.8,157,0,A,N38733
32.8,157,0,A,N38734
19.68,7,0,A,N38738
19.68,7,0,A,N38740
32.8,157,0,A,N38741
32.8,157,0,A,N38743
32.8,157,0,A,N38745
32.8,157,0,A,N38747
32.8,157,0,A,N38748
32.8,157,0,A,N38749
32.8,157,0,A,N38752
32.8,157,0,A,N38753
32.8,157,0,A,N38754
32.8,157,0,A,N38756
32.8,157,0,A,N38757
32.8,157,0,A,N38760
32.8,157,0,A,N38762
19.68,7,0,A,N38765
19.68,7,0,A,N38766
19.68,7,0,A,N38767
19.68,7,0,A,N38768
19.68,7,0,A,N38769
19.68,7,0,A,N38770
19.68,7,0,A,N38771
32.8,157,0,A,N38772
32.8,157,0,A,N38776
19.68,7,0,A,N38778
19.68,7,0,A,N38779
32.8,157,0,A,N38781
32.8,157,0,A,N38785
19.68,7,0,A,N38788
32.8,157,0,A,N38789
32.8,157,0,A,N38791
32.8,157,0,A,N38792
32.8,157,0,A,N38793
32.8,157,0,A,N38795
32.8,157,0,A,N38796
32.8,157,0,A,N38798
32.8,157,0,A,N38802
32.8,157,0,A,N38803
19.68,7,0,A,N38804
19.68,7,0,A,N38806
32.8,157,0,A,N38807
32.8,157,0,A,N38814
32.8,157,0,A,N38815
32.8,157,0,A,N38816
19.68,7,0,A,N38817
19.68,7,0,A,N38818
19.68,7,0,A,N38820
32.8,157,0,A,N38822
32.8,157,0,A,N38823
32.8,157,0,A,N38824
19.68,7,0,A,N38829
32.8,157,0,A,N38831
32.8,157,0,A,N38832
32.8,157,0,A,N38833
32.8,157,0,A,N38836
32.8,157,0,A,N38839
32.8,157,0,A,N38840
19.68,7,0,A,N38841
19.68,7,0,A,N38842
19.68,7,0,A,N38843
19.68,7,0,A,N38845
19.68,7,0,A,N38846
32.8,157,0,A,N38848
32.8,157,0,A,N38850
19.68,7,0,A,N38853
19.68,7,0,A,N38856
19.68,7,0,A,N38862
32.8,157,0,A,N38863
32.8,157,0,A,N38865
32.8,157,0,A,N38866
32.8,157,0,A,N38867
32.8,157,0,A,N38870
32.8,157,0,A,N38873
32.8,157,0,A,N38874
32.8,157,0,A,N38876
32.8,157,0,A,N38877
32.8,157,0,A,N38878
19.68,7,0,A,N38880
32.8,157,0,A,N38882
32.8,157,0,A,N38883
32.8,157,0,A,N38886
32.8,157,0,A,N38887
19.68,7,0,A,N38888
19.68,7,0,A,N38889
32.8,157,0,A,N38890
32.8,157,0,A,N38891
32.8,157,0,A,N38893
19.68,7,0,A,N38895
32.8,157,0,A,N38898
32.8,157,0,A,N38900
32.8,157,0,A,N38902
19.68,7,0,A,N38903
32.0,157,0,A,N38904
32.0,157,0,A,N38906
32.0,157,0,A,N38907
19.0,7,0,A,N38909
19.0,7,0,A,N38910
32.0,157,0,A,N38913
32.0,157,0,A,N38914
32.0,157,0,A,N38916
32.0,157,0,A,N38917
32.0,157,0,A,N38919
19.0,7,0,A,N38920
19.0,7,0,A,N38921
32.0,157,0,A,N38922
19.0,7,0,A,N38923
19.0,7,0,A,N38924
32.0,157,0,A,N38926
32.0,157,0,A,N38928
19.0,7,0,A,N38930
32.0,157,0,A,N38931
19.0,7,0,A,N38933
32.0,157,0,A,N38934
32.0,157,0,A,N38935
32.0,157,0,A,N38936
32.0,157,0,A,N38938
32.0,157,0,A,N38941
32.0,157,0,A,N38942
32.0,157,0,A,N38946
32.0,157,0,A,N38948
19.0,7,0,A,N38949
32.0,157,0,A,N38950
32.0,157,0,A,N38951
32.0,157,0,A,N38952
32.0,157,0,A,N38953
32.0,157,0,A,N38955
32.0,157,0,A,N38956
32.0,157,0,A,N38961
32.0,157,0,A,N38962
32.0,157,0,A,N38963
32.0,157,0,A,N38964
32.0,157,0,A,N38965
32.0,157,0,A,N38966
32.0,157,0,A,N38967
19.0,7,0,A,N38969
19.0,7,0,A,N38970
19.0,7,0,A,N38972
32.0,157,0,A,N38973
32.0,157,0,A,N38974
32.0,157,0,A,N38976
32.0,157,0,A,N38977
32.0,157,0,A,N38978
32.0,157,0,A,N38979
32.0,157,0,A,N38980
32.0,157,0,A,N38981
32.0,157,0,A,N38982
32.0,157,0,A,N38983
32.0,157,0,A,N38984
32.0,157,0,A,N38985
32.0,157,0,A,N38986
32.0,157,0,A,N38987
19.0,7,0,A,N38988
32.0,157,0,A,N38989
32.0,157,0,A,N38990
32.0,157,0,A,N38992
32.0,157,0,A,N38993
32.0,157,0,A,N38997
32.0,157,0,A,N38999
32.8,157,0,A,N39001
32.8,157,0,A,N39002
32.8,157,0,A,N39003
32.8,157,0,A,N39005
32.8,157,0,A,N39008
32.8,157,0,A,N39009
32.8,157,0,A,N39010
32.8,157,0,A,N39011
32.8,157,0,A,N39012
32.8,157,0,A,N39013
32.8,157,0,A,N39018
32.8,157,0,A,N39019
32.8,157,0,A,N39020
32.8,157,0,A,N39021
19.68,7,0,A,N39023
19.68,7,0,A,N39024
32.8,157,0,A,N39025
32.8,157,0,A,N39026
19.68,7,0,A,N39029
32.8,157,0,A,N39031
32.8,157,0,A,N39033
32.8,157,0,A,N39034
32.8,157,0,A,N39035
32.8,157,0,A,N39037
32.8,157,0,A,N39039
65.6,158,0,A,N39040
32.8,157,0,A,N39041
32.8,157,0,A,N39043
32.8,157,0,A,N39046
19.68,7,0,A,N39047
19.68,7,0,A,N39048
19.68,7,0,A,N39049
19.68,7,0,A,N39051
19.68,7,0,A,N39052
19.68,7,0,A,N39055
19.68,7,0,A,N39057
19.68,7,0,A,N39059
32.8,157,0,A,N39061
32.8,157,0,A,N39062
32.8,157,0,A,N39064
32.8,157,0,A,N39065
32.8,157,0,A,N39066
32.8,157,0,A,N39069
32.8,157,0,A,N39071
32.8,157,0,A,N39072
32.8,157,0,A,N39075
19.68,7,0,A,N39077
19.68,7,0,A,N39078
19.68,7,0,A,N39080
32.8,157,0,A,N39082
32.8,157,0,A,N39084
32.8,157,0,A,N39087
32.8,157,0,A,N39088
19.68,7,0,A,N39090
19.68,7,0,A,N39091
19.68,7,0,A,N39092
32.8,157,0,A,N39093
32.8,157,0,A,N39094
32.8,157,0,A,N39095
32.8,157,0,A,N39097
32.8,157,0,A,N39099
32.8,157,0,A,N39103
32.8,157,0,A,N39104
32.8,157,0,A,N39106
32.8,157,0,A,N39107
19.68,7,0,A,N39109
32.8,157,0,A,N39111
32.8,157,0,A,N39112
32.8,157,0,A,N39113
19.68,7,0,A,N39115
19.68,7,0,A,N39116
19.68,7,0,A,N39117
19.68,7,0,A,N39118
32.8,157,0,A,N39121
32.8,157,0,A,N39122
32.8,157,0,A,N39124
32.8,157,0,A,N39125
32.8,157,0,A,N39126
32.8,157,0,A,N39128
32.8,157,0,A,N39130
32.8,157,0,A,N39133
32.8,157,0,A,N39134
32.8,157,0,A,N39136
32.8,157,0,A,N39138
32.0,157,0,A,N39139
32.0,157,0,A,N39142
32.0,158,0,A,N39143
32.0,158,0,A,N39144
32.0,157,0,A,N39145
32.0,157,0,A,N39148
19.68,7,0,A,N39151
32.8,157,0,A,N39152
32.8,157,0,A,N39153
32.8,157,0,A,N39154
32.8,157,0,A,N39157
32.8,157,0,A,N39159
32.8,157,0,A,N39160
32.8,157,0,A,N39161
32.8,157,0,A,N39162
19.68,7,0,A,N39163
32.8,157,0,A,N39164
32.8,157,0,A,N39165
32.8,157,0,A,N39166
32.8,157,0,A,N39167
32.8,157,0,A,N39171
32.8,157,0,A,N39172
32.8,157,0,A,N39173
32.8,157,0,A,N39176
32.8,157,0,A,N39180
32.8,157,0,A,N39181
32.8,157,0,A,N39183
32.8,157,0,A,N39184
32.8,157,0,A,N39186
19.68,7,0,A,N39187
32.8,157,0,A,N39190
32.8,157,0,A,N39191
19.68,7,0,A,N39193
32.8,157,0,A,N39195
32.8,157,0,A,N39196
32.8,157,0,A,N39197
19.68,7,0,A,N39199
32.8,157,0,A,N39201
32.0,157,0,A,N39203
32.0,157,0,A,N39205
32.0,157,0,A,N39207
32.0,157,0,A,N39208
32.0,157,0,A,N39209
32.0,157,0,A,N39211
32.0,157,0,A,N39212
32.0,157,0,A,N39216
32.0,157,0,A,N39221
32.0,157,0,A,N39222
19.0,7,0,A,N39224
19.0,7,0,A,N39225
19.0,7,0,A,N39227
32.0,157,0,A,N39228
32.0,157,0,A,N39229
19.0,7,0,A,N39230
32.0,157,0,A,N39231
32.0,157,0,A,N39233
32.0,157,0,A,N39234
32.0,157,0,A,N39235
32.0,157,0,A,N39236
32.0,157,0,A,N39237
32.0,157,0,A,N39238
32.0,157,0,A,N39240
32.0,157,0,A,N39242
32.0,157,0,A,N39243
32.0,157,0,A,N39247
32.0,157,0,A,N39248
19.0,7,0,A,N39249
32.0,157,0,A,N39250
