RequestedAmount,LoanGoal,ApplicationType,CASE_ID,time:timestamp
15000.0,Home improvement,New credit,563893031,2016-04-22 13:20:36.949000+00:00
5000.0,Car,New credit,921922902,2016-04-22 13:22:25.141000+00:00
29000.0,Remaining debt home,New credit,1932873467,2016-04-22 13:32:08.140000+00:00
21000.0,Remaining debt home,New credit,637769578,2016-04-22 13:49:21.139000+00:00
5000.0,Car,New credit,194538082,2016-04-22 13:58:00.938000+00:00
6000.0,Car,New credit,376007155,2016-04-22 14:01:30.470000+00:00
12000.0,Car,New credit,436947678,2016-04-22 14:07:52.779000+00:00
10000.0,Car,New credit,1639247005,2016-04-22 14:13:12.417000+00:00
10000.0,Car,New credit,1176878954,2016-04-22 14:13:15.707000+00:00
26000.0,Home improvement,New credit,988180886,2016-04-22 14:48:41.560000+00:00
8000.0,"Other, see explanation",New credit,764686940,2016-04-22 14:50:24.929000+00:00
10000.0,Home improvement,Limit raise,1754391074,2016-04-22 14:55:50.132000+00:00
12000.0,Car,Limit raise,410871979,2016-04-22 14:56:31.117000+00:00
0.0,Unknown,New credit,1080374261,2016-04-22 14:58:44.020000+00:00
11000.0,Car,New credit,1003092772,2016-04-22 15:13:55.735000+00:00
23500.0,Car,New credit,2077490638,2016-04-22 15:24:55.899000+00:00
14600.0,Car,New credit,1855034859,2016-04-22 15:26:25.649000+00:00
0.0,Unknown,New credit,264327788,2016-04-22 15:34:08.709000+00:00
6500.0,"Other, see explanation",New credit,683690191,2016-04-22 15:57:52.002000+00:00
5000.0,Existing loan takeover,New credit,1672838569,2016-04-22 16:19:35.134000+00:00
10000.0,Car,New credit,1375630846,2016-04-22 16:27:10.020000+00:00
8000.0,Car,New credit,682863745,2016-04-22 16:59:20.752000+00:00
8000.0,Car,New credit,1133580191,2016-04-22 17:05:36.317000+00:00
15000.0,Extra spending limit,New credit,204874516,2016-04-22 17:06:15.438000+00:00
15000.0,Car,New credit,251084682,2016-04-22 17:13:58.995000+00:00
0.0,Unknown,New credit,2082068141,2016-04-22 17:16:42.280000+00:00
28000.0,Car,New credit,1417901368,2016-04-22 17:40:27.018000+00:00
9500.0,Home improvement,Limit raise,1827799404,2016-04-22 17:53:36.479000+00:00
15000.0,Car,Limit raise,1034551117,2016-04-22 18:22:18.683000+00:00
15000.0,Car,New credit,819732551,2016-04-22 18:23:25.941000+00:00
5000.0,"Other, see explanation",New credit,809042310,2016-04-22 18:28:37.897000+00:00
15000.0,Car,New credit,1415380787,2016-04-22 18:52:16.788000+00:00
5000.0,Home improvement,New credit,1811700269,2016-04-22 19:09:10.086000+00:00
15000.0,Boat,New credit,1033339366,2016-04-22 20:05:44.372000+00:00
15000.0,Car,New credit,270274288,2016-04-22 20:21:40.989000+00:00
25000.0,Home improvement,New credit,1416238302,2016-04-22 21:47:28.927000+00:00
25000.0,"Other, see explanation",New credit,1486829528,2016-04-22 22:12:41.524000+00:00
12250.0,Tax payments,New credit,333457786,2016-04-22 22:57:30.376000+00:00
11500.0,Not speficied,New credit,2109617665,2016-04-23 06:00:28.089000+00:00
6000.0,Car,New credit,1217006497,2016-04-23 06:03:38.618000+00:00
5000.0,Home improvement,New credit,1164206796,2016-04-23 08:05:34.456000+00:00
9000.0,Home improvement,New credit,848190586,2016-04-23 08:10:21.488000+00:00
0.0,Tax payments,Limit raise,1879252788,2016-04-23 08:29:58.666000+00:00
12500.0,Car,New credit,1181303044,2016-04-23 08:31:21.826000+00:00
50000.0,Home improvement,Limit raise,1020808066,2016-04-23 08:56:18.468000+00:00
7500.0,Home improvement,New credit,1906301001,2016-04-23 09:01:16.776000+00:00
7600.0,Existing loan takeover,New credit,1681532443,2016-04-23 09:01:32.291000+00:00
23000.0,Existing loan takeover,New credit,455370577,2016-04-23 09:19:46.219000+00:00
35000.0,Existing loan takeover,New credit,1750869715,2016-04-23 09:59:24.081000+00:00
14000.0,Existing loan takeover,New credit,1827761977,2016-04-23 10:14:32.611000+00:00
5000.0,Home improvement,New credit,1672670109,2016-04-23 10:27:10.841000+00:00
5000.0,"Other, see explanation",New credit,1675122821,2016-04-23 10:45:27.856000+00:00
25000.0,"Other, see explanation",New credit,1459697367,2016-04-23 10:52:24.518000+00:00
6500.0,Car,New credit,810904836,2016-04-23 11:09:57.321000+00:00
15000.0,Home improvement,New credit,1385033157,2016-04-23 12:50:42.121000+00:00
5000.0,Car,New credit,1045724843,2016-04-23 12:54:55.776000+00:00
11500.0,Car,New credit,251550683,2016-04-23 13:16:45.671000+00:00
18000.0,Car,New credit,719534104,2016-04-23 13:54:38.500000+00:00
10000.0,"Other, see explanation",New credit,1673478488,2016-04-23 14:05:57.867000+00:00
9000.0,Car,New credit,1243954274,2016-04-23 14:27:18.627000+00:00
5000.0,Car,New credit,1209992293,2016-04-23 16:42:08.260000+00:00
13000.0,Car,New credit,1779196560,2016-04-23 16:54:47.311000+00:00
17000.0,Not speficied,New credit,1234958151,2016-04-23 19:14:25.387000+00:00
30000.0,"Other, see explanation",New credit,1181842662,2016-04-23 19:21:32.748000+00:00
5000.0,Car,New credit,958597290,2016-04-23 19:29:09.690000+00:00
10000.0,Existing loan takeover,New credit,513978820,2016-04-23 20:09:04.713000+00:00
12500.0,Car,New credit,1200560534,2016-04-23 20:10:40.680000+00:00
6500.0,Home improvement,New credit,853476073,2016-04-24 06:35:00.133000+00:00
10000.0,"Other, see explanation",New credit,1419295830,2016-04-24 07:20:24.916000+00:00
10000.0,Car,New credit,2055304184,2016-04-24 07:23:41.846000+00:00
20000.0,Car,New credit,2016566507,2016-04-24 07:49:42.407000+00:00
25000.0,Home improvement,New credit,1048806756,2016-04-24 08:28:01.121000+00:00
10000.0,Existing loan takeover,New credit,2090210070,2016-04-24 10:20:14.728000+00:00
12000.0,Car,New credit,1758084805,2016-04-24 10:36:11.344000+00:00
6500.0,Car,New credit,1089790177,2016-04-24 11:23:07.876000+00:00
10000.0,Car,New credit,967215124,2016-04-24 11:56:31.137000+00:00
10000.0,Home improvement,New credit,712506457,2016-04-24 11:59:07.954000+00:00
5000.0,Car,New credit,698275363,2016-04-24 12:41:59.536000+00:00
6000.0,Home improvement,New credit,1005395271,2016-04-24 13:36:44.557000+00:00
15000.0,Boat,New credit,1628132021,2016-04-24 14:18:36.799000+00:00
12000.0,Existing loan takeover,New credit,1951391670,2016-04-24 14:32:45.865000+00:00
15000.0,Car,New credit,687712311,2016-04-24 15:34:07.052000+00:00
15000.0,Car,New credit,1387140959,2016-04-24 15:45:17.701000+00:00
7000.0,Car,New credit,1237080616,2016-04-24 16:48:06.522000+00:00
15000.0,Existing loan takeover,New credit,677904971,2016-04-24 19:08:05.490000+00:00
17500.0,Car,New credit,483552231,2016-04-24 19:41:21.992000+00:00
5000.0,Car,New credit,1252484296,2016-04-24 19:48:01.210000+00:00
15000.0,Car,New credit,165059945,2016-04-24 20:02:57.183000+00:00
12500.0,Car,New credit,813701712,2016-04-24 20:22:30.150000+00:00
17500.0,"Other, see explanation",Limit raise,1367795146,2016-04-25 07:17:15.249000+00:00
8000.0,Remaining debt home,New credit,1789439843,2016-04-25 07:20:14.252000+00:00
28000.0,Existing loan takeover,New credit,462319432,2016-04-25 07:34:27.668000+00:00
10000.0,Home improvement,New credit,611642907,2016-04-25 07:41:03.364000+00:00
5000.0,Home improvement,New credit,430467161,2016-04-25 07:41:16.773000+00:00
6000.0,Home improvement,New credit,937274209,2016-04-25 08:14:38.868000+00:00
42800.0,Home improvement,New credit,1430099673,2016-04-25 08:23:01.536000+00:00
5000.0,"Other, see explanation",New credit,1025208399,2016-04-25 08:29:24.053000+00:00
10000.0,Caravan / Camper,New credit,356953054,2016-04-25 08:37:30.887000+00:00
33000.0,Existing loan takeover,New credit,1783872953,2016-04-25 08:51:12.903000+00:00
15000.0,"Other, see explanation",New credit,1404888720,2016-04-25 08:51:39.848000+00:00
10000.0,Not speficied,New credit,422800640,2016-04-25 09:01:53.417000+00:00
6000.0,Car,New credit,397833960,2016-04-25 09:39:42.009000+00:00
15000.0,"Other, see explanation",New credit,745096992,2016-04-25 10:09:35.675000+00:00
15000.0,Home improvement,New credit,334959919,2016-04-25 10:16:19.421000+00:00
7000.0,Extra spending limit,New credit,364247106,2016-04-25 10:21:53.357000+00:00
15000.0,Home improvement,Limit raise,201313048,2016-04-25 10:33:30.878000+00:00
26200.0,Motorcycle,New credit,738269628,2016-04-25 10:38:46.239000+00:00
6000.0,Motorcycle,New credit,1141769880,2016-04-25 10:41:37.685000+00:00
14000.0,Car,Limit raise,1499829071,2016-04-25 10:43:48.457000+00:00
15000.0,"Other, see explanation",New credit,850910694,2016-04-25 10:51:34.369000+00:00
5000.0,Caravan / Camper,New credit,1721388618,2016-04-25 10:51:44.722000+00:00
42000.0,Home improvement,Limit raise,272599776,2016-04-25 11:02:56.058000+00:00
15000.0,Home improvement,New credit,921630742,2016-04-25 11:09:54.289000+00:00
0.0,Unknown,New credit,160630411,2016-04-25 11:21:56.446000+00:00
0.0,Unknown,New credit,847928117,2016-04-25 11:26:39.755000+00:00
0.0,Unknown,New credit,1715225023,2016-04-25 11:27:15.685000+00:00
15000.0,Existing loan takeover,New credit,455007935,2016-04-25 11:46:47.503000+00:00
10000.0,Home improvement,New credit,1354241960,2016-04-25 11:50:44.164000+00:00
21000.0,Remaining debt home,New credit,805478724,2016-04-25 12:22:13.591000+00:00
600.0,Existing loan takeover,New credit,417394798,2016-04-25 12:29:03.362000+00:00
8000.0,Boat,New credit,1170269813,2016-04-25 12:42:36.629000+00:00
0.0,Unknown,New credit,2060015801,2016-04-25 12:52:59.818000+00:00
17700.0,Tax payments,New credit,2041282718,2016-04-25 12:56:59.607000+00:00
10000.0,Home improvement,New credit,1342079196,2016-04-25 13:06:35.368000+00:00
10000.0,Home improvement,New credit,886974123,2016-04-25 13:08:42.437000+00:00
5000.0,Existing loan takeover,New credit,487284664,2016-04-25 13:28:02.997000+00:00
8500.0,Home improvement,Limit raise,235285137,2016-04-25 13:42:43.340000+00:00
12250.0,Car,New credit,1477021386,2016-04-25 14:10:53.034000+00:00
6000.0,Home improvement,New credit,666283240,2016-04-25 14:18:09.090000+00:00
8000.0,Motorcycle,New credit,669216192,2016-04-25 14:20:30.544000+00:00
5000.0,Not speficied,New credit,1477874342,2016-04-25 14:45:43.083000+00:00
17500.0,Existing loan takeover,New credit,654226509,2016-04-25 14:53:36.464000+00:00
15000.0,Boat,New credit,1801013120,2016-04-25 15:17:48.861000+00:00
15000.0,Existing loan takeover,New credit,611550510,2016-04-25 15:57:39.895000+00:00
6500.0,Home improvement,New credit,455042408,2016-04-25 16:00:12.994000+00:00
15000.0,Car,New credit,974914570,2016-04-25 16:23:04.100000+00:00
0.0,Car,New credit,615601924,2016-04-25 16:23:41.290000+00:00
8000.0,Remaining debt home,New credit,1838736165,2016-04-25 16:25:58.735000+00:00
0.0,Car,Limit raise,1235928968,2016-04-25 17:07:28.354000+00:00
0.0,Unknown,New credit,2094124693,2016-04-25 17:07:29.678000+00:00
10000.0,Car,New credit,1952296635,2016-04-25 17:07:45.371000+00:00
30000.0,Car,New credit,1765887225,2016-04-25 17:31:06.685000+00:00
0.0,Unknown,New credit,895790317,2016-04-25 17:40:22.771000+00:00
15000.0,Car,Limit raise,876437950,2016-04-25 18:08:35.966000+00:00
21000.0,Caravan / Camper,Limit raise,766192199,2016-04-25 18:21:48.494000+00:00
5500.0,Existing loan takeover,New credit,1662465317,2016-04-25 18:54:02.920000+00:00
7500.0,Home improvement,New credit,1305499887,2016-04-25 18:54:27.082000+00:00
10000.0,Car,New credit,2024937943,2016-04-25 18:54:50.675000+00:00
0.0,Unknown,New credit,1329696843,2016-04-25 18:56:52.677000+00:00
5000.0,Car,New credit,65892719,2016-04-25 18:59:48.174000+00:00
8250.0,Car,New credit,187310342,2016-04-25 19:20:41.258000+00:00
16000.0,Home improvement,New credit,1683813297,2016-04-25 19:32:19.043000+00:00
50000.0,"Other, see explanation",New credit,1468881178,2016-04-25 19:40:58.493000+00:00
12000.0,Car,New credit,2062007029,2016-04-25 19:49:17.606000+00:00
10000.0,Car,New credit,1654873364,2016-04-25 20:33:48.873000+00:00
6250.0,Extra spending limit,New credit,181846130,2016-04-26 02:12:24.946000+00:00
0.0,Unknown,New credit,753771575,2016-04-26 07:16:40.760000+00:00
25000.0,Existing loan takeover,New credit,1519625708,2016-04-26 08:00:50.272000+00:00
5000.0,Home improvement,New credit,249482501,2016-04-26 08:17:07.018000+00:00
0.0,Car,Limit raise,68180379,2016-04-26 08:17:09.551000+00:00
11000.0,Car,Limit raise,1888125180,2016-04-26 08:19:09.277000+00:00
0.0,Unknown,New credit,907379399,2016-04-26 08:39:39.223000+00:00
6000.0,Home improvement,New credit,1556535236,2016-04-26 09:00:51.113000+00:00
35000.0,Extra spending limit,New credit,389527715,2016-04-26 09:05:59.778000+00:00
15000.0,Home improvement,New credit,482940112,2016-04-26 09:20:21.259000+00:00
0.0,Unknown,New credit,1199007049,2016-04-26 09:26:29.960000+00:00
0.0,Unknown,New credit,456349000,2016-04-26 09:54:37.090000+00:00
20000.0,Home improvement,Limit raise,1395375234,2016-04-26 10:06:22.527000+00:00
15000.0,Car,New credit,1752907353,2016-04-26 10:18:27.444000+00:00
5000.0,Car,New credit,700570830,2016-04-26 10:27:49.546000+00:00
15000.0,Home improvement,New credit,120169268,2016-04-26 10:41:02.980000+00:00
6000.0,Car,New credit,1950326451,2016-04-26 10:42:08.973000+00:00
10000.0,Car,New credit,1635873744,2016-04-26 11:47:48.308000+00:00
15000.0,Existing loan takeover,New credit,2123770695,2016-04-26 12:00:35.604000+00:00
21000.0,Car,New credit,814552301,2016-04-26 12:07:53.562000+00:00
15000.0,Home improvement,New credit,1455135477,2016-04-26 12:18:16.302000+00:00
0.0,Car,Limit raise,1397208572,2016-04-26 12:50:07.972000+00:00
5000.0,Existing loan takeover,New credit,1455079805,2016-04-26 13:11:20.442000+00:00
5000.0,Home improvement,New credit,672902609,2016-04-26 13:19:53.679000+00:00
5000.0,Home improvement,New credit,852964513,2016-04-26 13:40:05.157000+00:00
22000.0,"Other, see explanation",New credit,1763462536,2016-04-26 13:44:41.060000+00:00
17000.0,Tax payments,Limit raise,183632538,2016-04-26 14:16:44.859000+00:00
9950.0,Car,New credit,1391922975,2016-04-26 14:23:03.359000+00:00
0.0,Home improvement,New credit,93544976,2016-04-26 15:03:22.505000+00:00
20000.0,Car,New credit,1782970759,2016-04-26 15:23:35.195000+00:00
10000.0,Home improvement,New credit,1753370051,2016-04-26 15:32:59.002000+00:00
5000.0,Home improvement,New credit,1796117366,2016-04-26 15:42:08.333000+00:00
10750.0,Car,New credit,102217911,2016-04-26 16:17:26.384000+00:00
10000.0,Existing loan takeover,Limit raise,414689981,2016-04-26 16:34:33.307000+00:00
40000.0,Home improvement,New credit,686915060,2016-04-26 17:09:10.710000+00:00
10000.0,Car,New credit,814412941,2016-04-26 17:43:51.832000+00:00
5000.0,Car,New credit,1427621296,2016-04-26 18:22:13.604000+00:00
20000.0,Existing loan takeover,New credit,447427583,2016-04-26 18:30:12.085000+00:00
9000.0,Car,New credit,1275200458,2016-04-26 18:30:38.786000+00:00
7500.0,Extra spending limit,New credit,1692185234,2016-04-26 18:54:22.817000+00:00
5000.0,Tax payments,New credit,817926458,2016-04-26 19:44:35.445000+00:00
10000.0,Existing loan takeover,New credit,1527993766,2016-04-26 20:15:04.341000+00:00
5000.0,Not speficied,New credit,256908432,2016-04-26 20:25:54.323000+00:00
25000.0,Car,New credit,2115135884,2016-04-27 04:35:07.637000+00:00
15000.0,Car,New credit,1294994633,2016-04-27 07:30:30.271000+00:00
10000.0,Business goal,New credit,535577633,2016-04-27 08:31:11.917000+00:00
25000.0,Car,New credit,871306835,2016-04-27 08:39:47.997000+00:00
13000.0,Existing loan takeover,New credit,2030977794,2016-04-27 08:46:49.969000+00:00
5000.0,Car,New credit,1329924305,2016-04-27 09:46:33.783000+00:00
15000.0,Car,New credit,812036973,2016-04-27 10:18:26.639000+00:00
10000.0,Home improvement,New credit,173896401,2016-04-27 10:25:33.077000+00:00
5800.0,Motorcycle,New credit,2045163694,2016-04-27 10:55:31.910000+00:00
12000.0,Car,New credit,914255000,2016-04-27 11:05:54.457000+00:00
15700.0,Existing loan takeover,New credit,690828756,2016-04-27 11:09:53.749000+00:00
0.0,Unknown,New credit,961287557,2016-04-27 11:10:03.799000+00:00
20000.0,Existing loan takeover,New credit,1543050317,2016-04-27 11:30:25.092000+00:00
0.0,Unknown,Limit raise,776179536,2016-04-27 11:43:04.404000+00:00
20000.0,Existing loan takeover,New credit,1746490725,2016-04-27 12:09:09.943000+00:00
10300.0,Car,New credit,950338698,2016-04-27 12:13:05.224000+00:00
0.0,Car,Limit raise,1404814926,2016-04-27 12:30:10.788000+00:00
10000.0,Existing loan takeover,New credit,1061726048,2016-04-27 12:53:58.198000+00:00
30245.0,Not speficied,New credit,1965500474,2016-04-27 13:13:39.685000+00:00
5000.0,Car,New credit,1427319345,2016-04-27 13:27:40.956000+00:00
5000.0,Car,New credit,1603393617,2016-04-27 13:53:37.971000+00:00
35000.0,Home improvement,Limit raise,560955428,2016-04-27 14:03:05.432000+00:00
17500.0,Home improvement,New credit,71116760,2016-04-27 14:13:53.093000+00:00
7500.0,Car,New credit,1717203393,2016-04-27 14:39:50.268000+00:00
9000.0,Existing loan takeover,New credit,1192855228,2016-04-27 14:49:32.100000+00:00
12000.0,Car,New credit,1494383288,2016-04-27 15:12:46.107000+00:00
12500.0,Existing loan takeover,New credit,1145514605,2016-04-27 15:22:24.766000+00:00
15000.0,Car,New credit,1047814763,2016-04-27 16:05:30.094000+00:00
5000.0,Home improvement,New credit,1993554801,2016-04-27 17:47:23.864000+00:00
50000.0,Home improvement,New credit,1368065414,2016-04-27 18:12:52.983000+00:00
7500.0,Home improvement,New credit,1945402743,2016-04-27 18:43:15.876000+00:00
5000.0,Car,New credit,1006347888,2016-04-27 19:15:52.777000+00:00
5000.0,Home improvement,New credit,1136568641,2016-04-27 19:33:32.441000+00:00
25000.0,Car,New credit,1853613492,2016-04-27 19:57:28.358000+00:00
20000.0,Home improvement,New credit,295287733,2016-04-27 20:03:27.475000+00:00
15000.0,Home improvement,New credit,387843893,2016-04-27 20:23:14.644000+00:00
7500.0,Existing loan takeover,New credit,28307391,2016-04-28 07:07:17.010000+00:00
27500.0,Home improvement,Limit raise,603865670,2016-04-28 07:19:44.632000+00:00
20000.0,Home improvement,Limit raise,1507404560,2016-04-28 07:23:47.452000+00:00
25000.0,Unknown,Limit raise,1603447385,2016-04-28 07:49:28.101000+00:00
0.0,Boat,New credit,798447704,2016-04-28 07:50:59.338000+00:00
26000.0,Car,Limit raise,730582873,2016-04-28 07:53:27.034000+00:00
0.0,Home improvement,New credit,1828343343,2016-04-28 08:07:40.083000+00:00
12000.0,Remaining debt home,New credit,1524259788,2016-04-28 08:07:44.285000+00:00
6200.0,Existing loan takeover,New credit,763074343,2016-04-28 08:24:31.990000+00:00
13250.0,Car,New credit,1112876368,2016-04-28 08:26:25.429000+00:00
10000.0,Home improvement,New credit,766131246,2016-04-28 08:37:49.903000+00:00
10000.0,Existing loan takeover,New credit,1020232709,2016-04-28 08:52:38.797000+00:00
0.0,Unknown,Limit raise,1867535836,2016-04-28 09:03:48.467000+00:00
0.0,Unknown,New credit,545180735,2016-04-28 09:16:36.605000+00:00
